TAG_TIMESTAMP,LOCAL_TIME,WELL_NAME,VALVE_NAME,TAG_NAME,TAG_VALUE,TAG_DESCRIPTION
06:27.7,8/16/2024 20:06,WELL_04,VALVE_B,PRESSURE_1,1221.961119,PRESSURE 1
02:46.5,8/16/2024 20:02,WELL_04,VALVE_B,PRESSURE_1,1247.596667,PRESSURE 1
59:06.6,8/16/2024 19:59,WELL_04,VALVE_B,PRESSURE_1,1273.232215,PRESSURE 1
55:38.3,8/16/2024 19:55,WELL_04,VALVE_B,PRESSURE_1,1298.867763,PRESSURE 1
52:27.4,8/16/2024 19:52,WELL_04,VALVE_B,PRESSURE_1,1324.503311,PRESSURE 1
49:21.2,8/16/2024 19:49,WELL_04,VALVE_B,PRESSURE_1,1350.138859,PRESSURE 1
46:29.0,8/16/2024 19:46,WELL_04,VALVE_B,PRESSURE_1,1375.774407,PRESSURE 1
44:02.4,8/16/2024 19:44,WELL_04,VALVE_B,PRESSURE_1,1401.409955,PRESSURE 1
42:01.3,8/16/2024 19:42,WELL_04,VALVE_B,PRESSURE_1,1427.045503,PRESSURE 1
40:35.2,8/16/2024 19:40,WELL_04,VALVE_B,PRESSURE_1,1452.681051,PRESSURE 1
39:40.5,8/16/2024 19:39,WELL_04,VALVE_B,PRESSURE_1,1478.316599,PRESSURE 1
39:14.9,8/16/2024 19:39,WELL_04,VALVE_B,PRESSURE_1,1503.952147,PRESSURE 1
39:12.6,8/16/2024 19:39,WELL_04,VALVE_B,PRESSURE_1,1370.891446,PRESSURE 1
39:11.4,8/16/2024 19:39,WELL_04,VALVE_B,PRESSURE_1,1405.072176,PRESSURE 1
40:41.6,8/16/2024 7:40,WELL_04,VALVE_B,PRESSURE_1,3.662221137,PRESSURE 1
25:36.3,8/16/2024 7:25,WELL_04,VALVE_B,PRESSURE_1,1268.349254,PRESSURE 1
11:16.2,8/16/2024 7:11,WELL_04,VALVE_B,PRESSURE_1,1293.984802,PRESSURE 1
02:32.6,8/16/2024 7:02,WELL_04,VALVE_B,PRESSURE_1,1319.62035,PRESSURE 1
56:05.0,8/16/2024 6:56,WELL_04,VALVE_B,PRESSURE_1,1345.255898,PRESSURE 1
51:29.2,8/16/2024 6:51,WELL_04,VALVE_B,PRESSURE_1,1370.891446,PRESSURE 1
48:21.9,8/16/2024 6:48,WELL_04,VALVE_B,PRESSURE_1,1396.526994,PRESSURE 1
46:20.8,8/16/2024 6:46,WELL_04,VALVE_B,PRESSURE_1,1422.162542,PRESSURE 1
45:06.4,8/16/2024 6:45,WELL_04,VALVE_B,PRESSURE_1,1447.79809,PRESSURE 1
44:24.5,8/16/2024 6:44,WELL_04,VALVE_B,PRESSURE_1,1473.433638,PRESSURE 1
44:05.8,8/16/2024 6:44,WELL_04,VALVE_B,PRESSURE_1,1499.069185,PRESSURE 1
44:04.7,8/16/2024 6:44,WELL_04,VALVE_B,PRESSURE_1,1469.771416,PRESSURE 1
44:02.3,8/16/2024 6:44,WELL_04,VALVE_B,PRESSURE_1,1368.449965,PRESSURE 1
44:01.2,8/16/2024 6:44,WELL_04,VALVE_B,PRESSURE_1,1400.189215,PRESSURE 1
44:00.0,8/16/2024 6:44,WELL_04,VALVE_B,PRESSURE_1,1359.904782,PRESSURE 1
57:56.8,8/15/2024 17:57,WELL_04,VALVE_B,PRESSURE_1,1.220740379,PRESSURE 1
48:45.2,8/15/2024 17:48,WELL_04,VALVE_B,PRESSURE_1,1422.162542,PRESSURE 1
47:20.2,8/15/2024 17:47,WELL_04,VALVE_B,PRESSURE_1,1447.79809,PRESSURE 1
45:58.7,8/15/2024 17:45,WELL_04,VALVE_B,PRESSURE_1,1473.433638,PRESSURE 1
44:46.6,8/15/2024 17:44,WELL_04,VALVE_B,PRESSURE_1,1499.069185,PRESSURE 1
39:35.9,8/15/2024 17:39,WELL_04,VALVE_B,PRESSURE_1,1524.704733,PRESSURE 1
32:03.2,8/15/2024 17:32,WELL_04,VALVE_B,PRESSURE_1,1499.069185,PRESSURE 1
29:15.6,8/15/2024 17:29,WELL_04,VALVE_B,PRESSURE_1,1473.433638,PRESSURE 1
26:38.5,8/15/2024 17:26,WELL_04,VALVE_B,PRESSURE_1,1447.79809,PRESSURE 1
21:38.2,8/15/2024 17:21,WELL_04,VALVE_B,PRESSURE_1,1422.162542,PRESSURE 1
20:12.1,8/15/2024 17:20,WELL_04,VALVE_B,PRESSURE_1,1447.79809,PRESSURE 1
18:54.2,8/15/2024 17:18,WELL_04,VALVE_B,PRESSURE_1,1473.433638,PRESSURE 1
17:37.3,8/15/2024 17:17,WELL_04,VALVE_B,PRESSURE_1,1499.069185,PRESSURE 1
16:33.3,8/15/2024 17:16,WELL_04,VALVE_B,PRESSURE_1,1524.704733,PRESSURE 1
15:36.3,8/15/2024 17:15,WELL_04,VALVE_B,PRESSURE_1,1550.340281,PRESSURE 1
14:57.9,8/15/2024 17:14,WELL_04,VALVE_B,PRESSURE_1,1575.975829,PRESSURE 1
14:56.8,8/15/2024 17:14,WELL_04,VALVE_B,PRESSURE_1,1479.537339,PRESSURE 1
13:48.1,8/15/2024 17:13,WELL_04,VALVE_B,PRESSURE_1,1148.716697,PRESSURE 1
12:49.9,8/15/2024 17:12,WELL_04,VALVE_B,PRESSURE_1,1174.352245,PRESSURE 1
11:59.9,8/15/2024 17:11,WELL_04,VALVE_B,PRESSURE_1,1199.987793,PRESSURE 1
11:13.3,8/15/2024 17:11,WELL_04,VALVE_B,PRESSURE_1,1225.623341,PRESSURE 1
10:29.1,8/15/2024 17:10,WELL_04,VALVE_B,PRESSURE_1,1251.258889,PRESSURE 1
09:44.9,8/15/2024 17:09,WELL_04,VALVE_B,PRESSURE_1,1276.894436,PRESSURE 1
09:04.1,8/15/2024 17:09,WELL_04,VALVE_B,PRESSURE_1,1302.529984,PRESSURE 1
08:25.7,8/15/2024 17:08,WELL_04,VALVE_B,PRESSURE_1,1328.165532,PRESSURE 1
07:43.8,8/15/2024 17:07,WELL_04,VALVE_B,PRESSURE_1,1353.80108,PRESSURE 1
06:57.3,8/15/2024 17:06,WELL_04,VALVE_B,PRESSURE_1,1380.657369,PRESSURE 1
06:14.2,8/15/2024 17:06,WELL_04,VALVE_B,PRESSURE_1,1406.292917,PRESSURE 1
05:27.7,8/15/2024 17:05,WELL_04,VALVE_B,PRESSURE_1,1431.928465,PRESSURE 1
01:00.0,8/15/2024 17:01,WELL_04,VALVE_B,PRESSURE_1,1457.564013,PRESSURE 1
00:57.7,8/15/2024 17:00,WELL_04,VALVE_B,PRESSURE_1,1319.62035,PRESSURE 1
42:12.5,8/15/2024 3:42,WELL_04,VALVE_B,PRESSURE_1,3.662221137,PRESSURE 1
25:46.8,8/15/2024 3:25,WELL_04,VALVE_B,PRESSURE_1,1309.854427,PRESSURE 1
07:29.4,8/15/2024 3:07,WELL_04,VALVE_B,PRESSURE_1,1335.489975,PRESSURE 1
57:02.2,8/15/2024 2:57,WELL_04,VALVE_B,PRESSURE_1,1361.125523,PRESSURE 1
51:01.4,8/15/2024 2:51,WELL_04,VALVE_B,PRESSURE_1,1386.761071,PRESSURE 1
47:29.6,8/15/2024 2:47,WELL_04,VALVE_B,PRESSURE_1,1412.396619,PRESSURE 1
45:15.8,8/15/2024 2:45,WELL_04,VALVE_B,PRESSURE_1,1438.032167,PRESSURE 1
44:05.9,8/15/2024 2:44,WELL_04,VALVE_B,PRESSURE_1,1463.667714,PRESSURE 1
43:34.5,8/15/2024 2:43,WELL_04,VALVE_B,PRESSURE_1,1489.303262,PRESSURE 1
43:32.2,8/15/2024 2:43,WELL_04,VALVE_B,PRESSURE_1,1362.346263,PRESSURE 1
43:29.9,8/15/2024 2:43,WELL_04,VALVE_B,PRESSURE_1,1392.864772,PRESSURE 1
43:28.7,8/15/2024 2:43,WELL_04,VALVE_B,PRESSURE_1,1353.80108,PRESSURE 1
55:26.7,8/14/2024 13:55,WELL_04,VALVE_B,PRESSURE_1,4.882961516,PRESSURE 1
54:22.7,8/14/2024 13:54,WELL_04,VALVE_B,PRESSURE_1,1489.303262,PRESSURE 1
46:31.4,8/14/2024 13:46,WELL_04,VALVE_B,PRESSURE_1,1463.667714,PRESSURE 1
43:50.8,8/14/2024 13:43,WELL_04,VALVE_B,PRESSURE_1,1438.032167,PRESSURE 1
38:15.7,8/14/2024 13:38,WELL_04,VALVE_B,PRESSURE_1,1412.396619,PRESSURE 1
32:32.3,8/14/2024 13:32,WELL_04,VALVE_B,PRESSURE_1,1386.761071,PRESSURE 1
23:48.7,8/14/2024 13:23,WELL_04,VALVE_B,PRESSURE_1,1361.125523,PRESSURE 1
08:34.0,8/14/2024 13:08,WELL_04,VALVE_B,PRESSURE_1,1335.489975,PRESSURE 1
04:30.7,8/14/2024 13:04,WELL_04,VALVE_B,PRESSURE_1,1309.854427,PRESSURE 1
00:05.4,8/14/2024 13:00,WELL_04,VALVE_B,PRESSURE_1,1284.218879,PRESSURE 1
55:21.4,8/14/2024 12:55,WELL_04,VALVE_B,PRESSURE_1,1258.583331,PRESSURE 1
55:18.0,8/14/2024 12:55,WELL_04,VALVE_B,PRESSURE_1,1284.218879,PRESSURE 1
55:14.5,8/14/2024 12:55,WELL_04,VALVE_B,PRESSURE_1,1311.075167,PRESSURE 1
55:09.8,8/14/2024 12:55,WELL_04,VALVE_B,PRESSURE_1,1340.372936,PRESSURE 1
55:06.3,8/14/2024 12:55,WELL_04,VALVE_B,PRESSURE_1,1369.670705,PRESSURE 1
55:01.7,8/14/2024 12:55,WELL_04,VALVE_B,PRESSURE_1,1400.189215,PRESSURE 1
54:58.2,8/14/2024 12:54,WELL_04,VALVE_B,PRESSURE_1,1431.928465,PRESSURE 1
54:53.5,8/14/2024 12:54,WELL_04,VALVE_B,PRESSURE_1,1462.446974,PRESSURE 1
54:50.0,8/14/2024 12:54,WELL_04,VALVE_B,PRESSURE_1,1492.965484,PRESSURE 1
54:45.4,8/14/2024 12:54,WELL_04,VALVE_B,PRESSURE_1,1525.925474,PRESSURE 1
54:43.0,8/14/2024 12:54,WELL_04,VALVE_B,PRESSURE_1,1551.561022,PRESSURE 1
54:39.6,8/14/2024 12:54,WELL_04,VALVE_B,PRESSURE_1,1577.19657,PRESSURE 1
54:37.2,8/14/2024 12:54,WELL_04,VALVE_B,PRESSURE_1,1604.052858,PRESSURE 1
54:33.7,8/14/2024 12:54,WELL_04,VALVE_B,PRESSURE_1,1633.350627,PRESSURE 1
53:42.5,8/14/2024 12:53,WELL_04,VALVE_B,PRESSURE_1,1660.206915,PRESSURE 1
47:10.3,8/14/2024 12:47,WELL_04,VALVE_B,PRESSURE_1,1634.571368,PRESSURE 1
39:20.2,8/14/2024 12:39,WELL_04,VALVE_B,PRESSURE_1,1608.93582,PRESSURE 1
32:34.0,8/14/2024 12:32,WELL_04,VALVE_B,PRESSURE_1,1583.300272,PRESSURE 1
25:15.3,8/14/2024 12:25,WELL_04,VALVE_B,PRESSURE_1,1557.664724,PRESSURE 1
19:47.1,8/14/2024 12:19,WELL_04,VALVE_B,PRESSURE_1,1532.029176,PRESSURE 1
15:34.6,8/14/2024 12:15,WELL_04,VALVE_B,PRESSURE_1,1506.393628,PRESSURE 1
58:25.9,8/14/2024 11:58,WELL_04,VALVE_B,PRESSURE_1,1480.75808,PRESSURE 1
58:23.5,8/14/2024 11:58,WELL_04,VALVE_B,PRESSURE_1,1341.593677,PRESSURE 1
58:22.4,8/14/2024 11:58,WELL_04,VALVE_B,PRESSURE_1,1245.155187,PRESSURE 1
48:30.9,8/13/2024 23:48,WELL_04,VALVE_B,PRESSURE_1,3.662221137,PRESSURE 1
48:29.8,8/13/2024 23:48,WELL_04,VALVE_B,PRESSURE_1,557.8783532,PRESSURE 1
47:25.8,8/13/2024 23:47,WELL_04,VALVE_B,PRESSURE_1,1248.817408,PRESSURE 1
36:52.7,8/13/2024 23:36,WELL_04,VALVE_B,PRESSURE_1,1274.452956,PRESSURE 1
24:39.5,8/13/2024 23:24,WELL_04,VALVE_B,PRESSURE_1,1300.088504,PRESSURE 1
10:57.9,8/13/2024 23:10,WELL_04,VALVE_B,PRESSURE_1,1325.724052,PRESSURE 1
02:32.9,8/13/2024 23:02,WELL_04,VALVE_B,PRESSURE_1,1351.3596,PRESSURE 1
57:29.1,8/13/2024 22:57,WELL_04,VALVE_B,PRESSURE_1,1376.995148,PRESSURE 1
54:25.3,8/13/2024 22:54,WELL_04,VALVE_B,PRESSURE_1,1402.630696,PRESSURE 1
52:39.4,8/13/2024 22:52,WELL_04,VALVE_B,PRESSURE_1,1428.266243,PRESSURE 1
51:45.8,8/13/2024 22:51,WELL_04,VALVE_B,PRESSURE_1,1453.901791,PRESSURE 1
51:22.6,8/13/2024 22:51,WELL_04,VALVE_B,PRESSURE_1,1479.537339,PRESSURE 1
51:21.4,8/13/2024 22:51,WELL_04,VALVE_B,PRESSURE_1,1339.152196,PRESSURE 1
51:17.9,8/13/2024 22:51,WELL_04,VALVE_B,PRESSURE_1,1366.008484,PRESSURE 1
51:16.7,8/13/2024 22:51,WELL_04,VALVE_B,PRESSURE_1,1179.235206,PRESSURE 1
42:33.2,8/13/2024 11:42,WELL_04,VALVE_B,PRESSURE_1,10.98666341,PRESSURE 1
40:19.4,8/13/2024 11:40,WELL_04,VALVE_B,PRESSURE_1,1296.426283,PRESSURE 1
37:38.8,8/13/2024 11:37,WELL_04,VALVE_B,PRESSURE_1,1270.790735,PRESSURE 1
30:48.0,8/13/2024 11:30,WELL_04,VALVE_B,PRESSURE_1,1245.155187,PRESSURE 1
30:17.7,8/13/2024 11:30,WELL_04,VALVE_B,PRESSURE_1,1270.790735,PRESSURE 1
29:45.1,8/13/2024 11:29,WELL_04,VALVE_B,PRESSURE_1,1296.426283,PRESSURE 1
29:16.0,8/13/2024 11:29,WELL_04,VALVE_B,PRESSURE_1,1322.061831,PRESSURE 1
28:50.4,8/13/2024 11:28,WELL_04,VALVE_B,PRESSURE_1,1347.697378,PRESSURE 1
28:26.0,8/13/2024 11:28,WELL_04,VALVE_B,PRESSURE_1,1373.332926,PRESSURE 1
28:02.7,8/13/2024 11:28,WELL_04,VALVE_B,PRESSURE_1,1398.968474,PRESSURE 1
27:39.4,8/13/2024 11:27,WELL_04,VALVE_B,PRESSURE_1,1424.604022,PRESSURE 1
27:18.5,8/13/2024 11:27,WELL_04,VALVE_B,PRESSURE_1,1450.23957,PRESSURE 1
26:59.9,8/13/2024 11:26,WELL_04,VALVE_B,PRESSURE_1,1477.095859,PRESSURE 1
26:40.1,8/13/2024 11:26,WELL_04,VALVE_B,PRESSURE_1,1502.731407,PRESSURE 1
26:23.8,8/13/2024 11:26,WELL_04,VALVE_B,PRESSURE_1,1528.366955,PRESSURE 1
26:06.3,8/13/2024 11:26,WELL_04,VALVE_B,PRESSURE_1,1554.002503,PRESSURE 1
25:50.0,8/13/2024 11:25,WELL_04,VALVE_B,PRESSURE_1,1579.63805,PRESSURE 1
25:36.1,8/13/2024 11:25,WELL_04,VALVE_B,PRESSURE_1,1605.273598,PRESSURE 1
25:23.3,8/13/2024 11:25,WELL_04,VALVE_B,PRESSURE_1,1630.909146,PRESSURE 1
24:00.7,8/13/2024 11:24,WELL_04,VALVE_B,PRESSURE_1,1656.544694,PRESSURE 1
18:22.0,8/13/2024 11:18,WELL_04,VALVE_B,PRESSURE_1,1630.909146,PRESSURE 1
12:35.2,8/13/2024 11:12,WELL_04,VALVE_B,PRESSURE_1,1605.273598,PRESSURE 1
08:18.0,8/13/2024 11:08,WELL_04,VALVE_B,PRESSURE_1,1579.63805,PRESSURE 1
02:56.8,8/13/2024 11:02,WELL_04,VALVE_B,PRESSURE_1,1554.002503,PRESSURE 1
58:11.7,8/13/2024 10:58,WELL_04,VALVE_B,PRESSURE_1,1528.366955,PRESSURE 1
52:06.3,8/13/2024 10:52,WELL_04,VALVE_B,PRESSURE_1,1502.731407,PRESSURE 1
41:01.8,8/13/2024 10:41,WELL_04,VALVE_B,PRESSURE_1,1477.095859,PRESSURE 1
41:00.6,8/13/2024 10:41,WELL_04,VALVE_B,PRESSURE_1,1347.697378,PRESSURE 1
40:58.3,8/13/2024 10:40,WELL_04,VALVE_B,PRESSURE_1,1376.995148,PRESSURE 1
40:57.1,8/13/2024 10:40,WELL_04,VALVE_B,PRESSURE_1,1245.155187,PRESSURE 1
19:19.1,8/12/2024 22:19,WELL_04,VALVE_B,PRESSURE_1,4.882961516,PRESSURE 1
09:45.4,8/12/2024 22:09,WELL_04,VALVE_B,PRESSURE_1,1256.14185,PRESSURE 1
57:41.5,8/12/2024 21:57,WELL_04,VALVE_B,PRESSURE_1,1281.777398,PRESSURE 1
46:37.0,8/12/2024 21:46,WELL_04,VALVE_B,PRESSURE_1,1307.412946,PRESSURE 1
38:18.9,8/12/2024 21:38,WELL_04,VALVE_B,PRESSURE_1,1333.048494,PRESSURE 1
31:46.8,8/12/2024 21:31,WELL_04,VALVE_B,PRESSURE_1,1358.684042,PRESSURE 1
27:01.7,8/12/2024 21:27,WELL_04,VALVE_B,PRESSURE_1,1384.31959,PRESSURE 1
23:34.5,8/12/2024 21:23,WELL_04,VALVE_B,PRESSURE_1,1409.955138,PRESSURE 1
21:18.3,8/12/2024 21:21,WELL_04,VALVE_B,PRESSURE_1,1435.590686,PRESSURE 1
19:55.7,8/12/2024 21:19,WELL_04,VALVE_B,PRESSURE_1,1461.226234,PRESSURE 1
19:06.8,8/12/2024 21:19,WELL_04,VALVE_B,PRESSURE_1,1486.861782,PRESSURE 1
18:45.9,8/12/2024 21:18,WELL_04,VALVE_B,PRESSURE_1,1513.71807,PRESSURE 1
18:44.7,8/12/2024 21:18,WELL_04,VALVE_B,PRESSURE_1,1367.229225,PRESSURE 1
18:43.6,8/12/2024 21:18,WELL_04,VALVE_B,PRESSURE_1,1401.409955,PRESSURE 1
18:42.4,8/12/2024 21:18,WELL_04,VALVE_B,PRESSURE_1,1435.590686,PRESSURE 1
18:41.2,8/12/2024 21:18,WELL_04,VALVE_B,PRESSURE_1,1207.312235,PRESSURE 1
05:17.0,8/12/2024 9:05,WELL_04,VALVE_B,PRESSURE_1,3.662221137,PRESSURE 1
05:03.0,8/12/2024 9:05,WELL_04,VALVE_B,PRESSURE_1,1619.922483,PRESSURE 1
59:41.8,8/12/2024 8:59,WELL_04,VALVE_B,PRESSURE_1,1594.286935,PRESSURE 1
54:26.4,8/12/2024 8:54,WELL_04,VALVE_B,PRESSURE_1,1568.651387,PRESSURE 1
48:15.2,8/12/2024 8:48,WELL_04,VALVE_B,PRESSURE_1,1543.015839,PRESSURE 1
42:15.6,8/12/2024 8:42,WELL_04,VALVE_B,PRESSURE_1,1517.380291,PRESSURE 1
35:16.7,8/12/2024 8:35,WELL_04,VALVE_B,PRESSURE_1,1491.744743,PRESSURE 1
27:40.5,8/12/2024 8:27,WELL_04,VALVE_B,PRESSURE_1,1466.109195,PRESSURE 1
10:01.5,8/12/2024 8:10,WELL_04,VALVE_B,PRESSURE_1,1440.473647,PRESSURE 1
07:15.0,8/12/2024 8:07,WELL_04,VALVE_B,PRESSURE_1,1466.109195,PRESSURE 1
06:35.5,8/12/2024 8:06,WELL_04,VALVE_B,PRESSURE_1,1491.744743,PRESSURE 1
06:34.3,8/12/2024 8:06,WELL_04,VALVE_B,PRESSURE_1,1458.784753,PRESSURE 1
06:33.2,8/12/2024 8:06,WELL_04,VALVE_B,PRESSURE_1,1367.229225,PRESSURE 1
06:30.8,8/12/2024 8:06,WELL_04,VALVE_B,PRESSURE_1,1397.747734,PRESSURE 1
06:29.7,8/12/2024 8:06,WELL_04,VALVE_B,PRESSURE_1,1326.944792,PRESSURE 1
13:49.6,8/11/2024 19:13,WELL_04,VALVE_B,PRESSURE_1,3.662221137,PRESSURE 1
11:18.3,8/11/2024 19:11,WELL_04,VALVE_B,PRESSURE_1,1489.303262,PRESSURE 1
07:53.5,8/11/2024 19:07,WELL_04,VALVE_B,PRESSURE_1,1514.93881,PRESSURE 1
05:09.4,8/11/2024 19:05,WELL_04,VALVE_B,PRESSURE_1,1540.574358,PRESSURE 1
03:34.0,8/11/2024 19:03,WELL_04,VALVE_B,PRESSURE_1,1566.209906,PRESSURE 1
03:32.8,8/11/2024 19:03,WELL_04,VALVE_B,PRESSURE_1,1386.761071,PRESSURE 1
01:05.0,8/11/2024 19:01,WELL_04,VALVE_B,PRESSURE_1,1146.275216,PRESSURE 1
56:59.5,8/11/2024 18:56,WELL_04,VALVE_B,PRESSURE_1,1171.910764,PRESSURE 1
53:37.0,8/11/2024 18:53,WELL_04,VALVE_B,PRESSURE_1,1197.546312,PRESSURE 1
48:06.5,8/11/2024 18:48,WELL_04,VALVE_B,PRESSURE_1,1223.18186,PRESSURE 1
43:28.3,8/11/2024 18:43,WELL_04,VALVE_B,PRESSURE_1,1248.817408,PRESSURE 1
38:42.1,8/11/2024 18:38,WELL_04,VALVE_B,PRESSURE_1,1274.452956,PRESSURE 1
32:32.0,8/11/2024 18:32,WELL_04,VALVE_B,PRESSURE_1,1300.088504,PRESSURE 1
28:27.6,8/11/2024 18:28,WELL_04,VALVE_B,PRESSURE_1,1325.724052,PRESSURE 1
23:22.7,8/11/2024 18:23,WELL_04,VALVE_B,PRESSURE_1,1351.3596,PRESSURE 1
19:43.9,8/11/2024 18:19,WELL_04,VALVE_B,PRESSURE_1,1376.995148,PRESSURE 1
17:02.2,8/11/2024 18:17,WELL_04,VALVE_B,PRESSURE_1,1402.630696,PRESSURE 1
14:34.4,8/11/2024 18:14,WELL_04,VALVE_B,PRESSURE_1,1428.266243,PRESSURE 1
12:28.7,8/11/2024 18:12,WELL_04,VALVE_B,PRESSURE_1,1453.901791,PRESSURE 1
10:31.1,8/11/2024 18:10,WELL_04,VALVE_B,PRESSURE_1,1479.537339,PRESSURE 1
10:30.0,8/11/2024 18:10,WELL_04,VALVE_B,PRESSURE_1,1314.737388,PRESSURE 1
10:28.8,8/11/2024 18:10,WELL_04,VALVE_B,PRESSURE_1,1340.372936,PRESSURE 1
10:27.7,8/11/2024 18:10,WELL_04,VALVE_B,PRESSURE_1,1391.644032,PRESSURE 1
10:26.5,8/11/2024 18:10,WELL_04,VALVE_B,PRESSURE_1,1245.155187,PRESSURE 1
20:52.7,8/11/2024 5:20,WELL_04,VALVE_B,PRESSURE_1,4.882961516,PRESSURE 1
07:47.2,8/11/2024 5:07,WELL_04,VALVE_B,PRESSURE_1,1256.14185,PRESSURE 1
51:09.8,8/11/2024 4:51,WELL_04,VALVE_B,PRESSURE_1,1281.777398,PRESSURE 1
37:53.8,8/11/2024 4:37,WELL_04,VALVE_B,PRESSURE_1,1307.412946,PRESSURE 1
29:09.0,8/11/2024 4:29,WELL_04,VALVE_B,PRESSURE_1,1333.048494,PRESSURE 1
23:22.2,8/11/2024 4:23,WELL_04,VALVE_B,PRESSURE_1,1358.684042,PRESSURE 1
19:39.9,8/11/2024 4:19,WELL_04,VALVE_B,PRESSURE_1,1384.31959,PRESSURE 1
16:53.5,8/11/2024 4:16,WELL_04,VALVE_B,PRESSURE_1,1409.955138,PRESSURE 1
15:06.4,8/11/2024 4:15,WELL_04,VALVE_B,PRESSURE_1,1435.590686,PRESSURE 1
14:11.7,8/11/2024 4:14,WELL_04,VALVE_B,PRESSURE_1,1461.226234,PRESSURE 1
13:48.5,8/11/2024 4:13,WELL_04,VALVE_B,PRESSURE_1,1486.861782,PRESSURE 1
13:46.1,8/11/2024 4:13,WELL_04,VALVE_B,PRESSURE_1,1361.125523,PRESSURE 1
13:43.8,8/11/2024 4:13,WELL_04,VALVE_B,PRESSURE_1,1395.306253,PRESSURE 1
13:42.7,8/11/2024 4:13,WELL_04,VALVE_B,PRESSURE_1,1235.389264,PRESSURE 1
12:35.3,8/10/2024 11:12,WELL_04,VALVE_B,PRESSURE_1,7.324442274,PRESSURE 1
12:31.8,8/10/2024 11:12,WELL_04,VALVE_B,PRESSURE_1,1282.998138,PRESSURE 1
06:52.0,8/10/2024 11:06,WELL_04,VALVE_B,PRESSURE_1,1257.36259,PRESSURE 1
06:46.1,8/10/2024 11:06,WELL_04,VALVE_B,PRESSURE_1,1282.998138,PRESSURE 1
06:40.3,8/10/2024 11:06,WELL_04,VALVE_B,PRESSURE_1,1309.854427,PRESSURE 1
06:34.5,8/10/2024 11:06,WELL_04,VALVE_B,PRESSURE_1,1335.489975,PRESSURE 1
06:28.7,8/10/2024 11:06,WELL_04,VALVE_B,PRESSURE_1,1362.346263,PRESSURE 1
06:21.7,8/10/2024 11:06,WELL_04,VALVE_B,PRESSURE_1,1390.423292,PRESSURE 1
06:15.9,8/10/2024 11:06,WELL_04,VALVE_B,PRESSURE_1,1419.721061,PRESSURE 1
06:10.1,8/10/2024 11:06,WELL_04,VALVE_B,PRESSURE_1,1447.79809,PRESSURE 1
06:04.3,8/10/2024 11:06,WELL_04,VALVE_B,PRESSURE_1,1478.316599,PRESSURE 1
05:59.6,8/10/2024 11:05,WELL_04,VALVE_B,PRESSURE_1,1503.952147,PRESSURE 1
05:53.8,8/10/2024 11:05,WELL_04,VALVE_B,PRESSURE_1,1530.808435,PRESSURE 1
05:49.1,8/10/2024 11:05,WELL_04,VALVE_B,PRESSURE_1,1557.664724,PRESSURE 1
05:44.5,8/10/2024 11:05,WELL_04,VALVE_B,PRESSURE_1,1585.741752,PRESSURE 1
05:38.6,8/10/2024 11:05,WELL_04,VALVE_B,PRESSURE_1,1615.039521,PRESSURE 1
05:34.0,8/10/2024 11:05,WELL_04,VALVE_B,PRESSURE_1,1644.337291,PRESSURE 1
04:48.6,8/10/2024 11:04,WELL_04,VALVE_B,PRESSURE_1,1677.297281,PRESSURE 1
48:56.7,8/10/2024 10:48,WELL_04,VALVE_B,PRESSURE_1,1651.661733,PRESSURE 1
45:34.2,8/10/2024 10:45,WELL_04,VALVE_B,PRESSURE_1,1626.026185,PRESSURE 1
41:51.9,8/10/2024 10:41,WELL_04,VALVE_B,PRESSURE_1,1600.390637,PRESSURE 1
37:42.9,8/10/2024 10:37,WELL_04,VALVE_B,PRESSURE_1,1574.755089,PRESSURE 1
32:22.8,8/10/2024 10:32,WELL_04,VALVE_B,PRESSURE_1,1549.119541,PRESSURE 1
28:55.7,8/10/2024 10:28,WELL_04,VALVE_B,PRESSURE_1,1523.483993,PRESSURE 1
23:11.2,8/10/2024 10:23,WELL_04,VALVE_B,PRESSURE_1,1497.848445,PRESSURE 1
12:30.0,8/10/2024 10:12,WELL_04,VALVE_B,PRESSURE_1,1472.212897,PRESSURE 1
12:28.8,8/10/2024 10:12,WELL_04,VALVE_B,PRESSURE_1,1434.369945,PRESSURE 1
12:26.5,8/10/2024 10:12,WELL_04,VALVE_B,PRESSURE_1,1352.58034,PRESSURE 1
12:25.3,8/10/2024 10:12,WELL_04,VALVE_B,PRESSURE_1,1284.218879,PRESSURE 1
33:22.5,8/9/2024 19:33,WELL_04,VALVE_B,PRESSURE_1,3.662221137,PRESSURE 1
32:08.1,8/9/2024 19:32,WELL_04,VALVE_B,PRESSURE_1,1496.627705,PRESSURE 1
24:09.8,8/9/2024 19:24,WELL_04,VALVE_B,PRESSURE_1,1522.263253,PRESSURE 1
18:21.8,8/9/2024 19:18,WELL_04,VALVE_B,PRESSURE_1,1547.898801,PRESSURE 1
16:39.4,8/9/2024 19:16,WELL_04,VALVE_B,PRESSURE_1,1573.534349,PRESSURE 1
12:38.5,8/9/2024 19:12,WELL_04,VALVE_B,PRESSURE_1,1149.937437,PRESSURE 1
09:43.9,8/9/2024 19:09,WELL_04,VALVE_B,PRESSURE_1,1175.572985,PRESSURE 1
07:20.8,8/9/2024 19:07,WELL_04,VALVE_B,PRESSURE_1,1201.208533,PRESSURE 1
